Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,127421,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,91295.78327,62.7839995,18203.0,47862.26318,126744,1,493,246.5,279.3071786,444,49,127368,31842.0,63268.31713,126744,1,0,0,0,0,72,112,23.54399981,39.23999969,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,63122823,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110894914,10500000.0,11900000.0,32100000,999167,63100000,10500000.0,11900000.0,32100000,999167,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110894914,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011103.0,0.0,7011103,7011103,18700000.0,12200000.0,32100000,8015935,1
80,63125012,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110891068,10500000.0,11900000.0,32100000,997580,63100000,10500000.0,11900000.0,32100000,997580,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110891068,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7013513.0,0.0,7013513,7013513,18700000.0,12200000.0,32100000,8015726,1
80,997868,2,5,20,11601,20,0,10.0,14.14213562,7300,0,2320.2,3022.508098,11645.82891,7.014955886,166311.3333,403220.4311,989360,142,7985,7985.0,0.0,7985,7985,997422,249355.5,493348.97,989360,186,0,0,0,0,52,112,2.00427311,5.010682776,0,7300,1452.625,2579.543312,6654043.696,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,51611,1,1,57,138,57,57,57.0,0.0,138,138,138.0,0.0,3778.2643234969,38.7514289589,51611.0,0.0,51611,51611,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.3757144795,19.3757144795,57,138,84.0,46.7653718044,2187.0,0,0,0,0,0,0,0,0,1,126.0,57.0,138.0,20,0,0,0,0,0,0,1,57,1,138,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,243594,3,2,440,287,434,0,146.6666666667,248.8560494208,285,2,143.5,200.1112190758,2984.4741660304,20.5259571254,60898.5,70019.338055045,121875,147,121719,60859.5,85539.4144269178,121345,374,122396,122396.0,0.0,122396,122396,0,0,0,0,72,44,12.3155742752,8.2103828502,0,434,121.1666666667,190.542821084,36306.5666666667,0,0,0,1,0,0,0,0,0,145.4,146.6666666667,143.5,72,0,0,0,0,0,0,3,440,2,287,8192,64240,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
1580,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,99344148,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,117.3395739,0.120792218,9031286.182,25900000.0,86500000,1,98200000,14000000.0,32200000.0,86500000,1,1155832,385277.3333,653970.4226,1140367,182,0,0,0,0,172,92,0.080528145,0.040264073,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,4000.0,0.0,4000,4000,49100000.0,52800000.0,86500000,11700000,1
80,712451,3,3,26,11601,20,0,8.666666667,10.26320288,11595,0,3867.0,6692.644993,16319.71883,8.421631803,142490.2,316585.3205,708811,16,3624,1812.0,1753.624817,3052,572,712396,356198.0,498670.0869,708811,3585,0,0,0,0,72,72,4.210815902,4.210815902,0,11595,1661.0,4380.487987,19200000.0,0,0,0,1,0,0,0,0,1,1937.833333,8.666666667,3867.0,72,0,0,0,0,0,0,3,26,3,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,23362,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,4622.8918756956,85.6091088092,23362.0,0.0,23362,23362,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.8045544046,42.8045544046,46,62,51.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,77.0,46.0,62.0,32,0,0,0,0,0,0,1,46,1,62,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,147,2,2,72,136,36,36,36.0,0.0,68,68,68.0,0.0,1414965.986,27210.88435,49.0,79.67433715,141,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13605.44218,13605.44218,36,68,48.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,61.0,36.0,68.0,40,0,0,0,0,0,0,2,72,2,136,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,61878233,15,14,828,4007,448,0,55.2,121.4832146,1858,0,286.2142857,607.2993405,78.13733143,0.468662381,2209936.893,4133096.067,10000000,46,61900000,4419873.786,5062887.103,10100000,349,61800000,4753175.0,5139428.452,10100000,182,0,0,0,0,312,364,0.242411576,0.226250805,0,1858,161.1666667,432.0960209,186706.9713,0,0,0,1,0,0,0,0,0,166.7241379,55.2,286.2142857,312,0,0,0,0,0,0,15,828,14,4007,8192,114,14,20,276464.8333,469469.782,1234766,84655,9979718.167,50431.2682,10000000,9876785,0
2010,49,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20408.16327,20408.16327,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,120209,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.6376893577,120209.0,0.0,120209,120209,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.3188446789,8.3188446789,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1324,46,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,100213648,6,6,311,11595,311,0,51.83333333,126.9652183,5792,0,1932.5,2181.008184,118.806173,0.119744169,9110331.636,30200000.0,100000000,1,100000000,20000000.0,44700000.0,100000000,1,154261,30852.2,61909.19269,141160,45,0,0,0,0,200,200,0.059872084,0.059872084,0,5792,915.8461538,1717.16767,2948664.808,0,0,0,0,1,0,0,0,1,992.1666667,51.83333333,1932.5,200,0,0,0,0,0,0,6,311,6,11595,251,235,1,32,4.0,0.0,4,4,100000000.0,0.0,100000000,100000000,1
53,60993,2,2,68,188,34,34,34.0,0.0,94,94,94.0,0.0,4197.202958,65.58129621,20331.0,35208.26279,60986,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,32.79064811,32.79064811,34,94,58.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,72.5,34.0,94.0,64,0,0,0,0,0,0,2,68,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,93477,1,1,50,128,50,50,50.0,0.0,128,128,128.0,0.0,1904.211731228,21.3956374295,93477.0,0.0,93477,93477,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.6978187148,10.6978187148,50,128,76.0,45.0333209968,2028.0,0,0,0,0,0,0,0,0,1,114.0,50.0,128.0,20,0,0,0,0,0,0,1,50,1,128,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
465,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,31729524,2,2,100,277,57,43,50.0,9.899494937,161,116,138.5,31.81980515,11.8816784,0.126065553,10600000.0,18200000.0,31600000,31197,31700000,31700000.0,0.0,31700000,31700000,31700000,31700000.0,0.0,31700000,31700000,0,0,0,0,40,40,0.063032777,0.063032777,43,161,86.8,50.13182622,2513.2,0,0,0,0,0,0,0,0,1,108.5,50.0,138.5,40,0,0,0,0,0,0,2,100,2,277,-1,-1,1,20,60677.0,0.0,60677,60677,31600000.0,0.0,31600000,31600000,0
3268,16,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,375000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,62500.0,62500.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,11521665,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.08303227,0.347172045,3840555.0,6650325.123,11500000,988,11500000,3840555.0,6650325.123,11500000,988,0,0.0,0.0,0,0,0,0,0,0,80,0,0.347172045,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1976.0,0.0,1976,1976,11500000.0,0.0,11500000,11500000,1
54928,229,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,52401.74672,8733.624454,229.0,0.0,229,229,229,229.0,0.0,229,229,0,0.0,0.0,0,0,0,0,0,0,40,0,8733.624454,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,23,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
40806,228,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8771.929825,228.0,0.0,228,228,228,228.0,0.0,228,228,0,0.0,0.0,0,0,0,0,0,0,64,0,8771.929825,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50534,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,6335,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
2492,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1953,4,0,6,0,6,0,1.5,3.0,0,0,0.0,0.0,3072.196621,2048.13108,651.0,560.3454292,980,4,1953,651.0,560.3454292,980,4,0,0.0,0.0,0,0,0,0,0,0,116,0,2048.13108,0.0,0,6,1.2,2.683281573,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0.0,116,0,0,0,0,0,0,4,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14184.39716,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,0,0,64,0,14184.39716,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,50142,1,1,60,204,60,60,60.0,0.0,204,204,204.0,0.0,5265.047266,39.88672171,50142.0,0.0,50142,50142,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,19.94336086,19.94336086,60,204,108.0,83.13843876,6912.0,0,0,0,0,0,0,0,0,1,162.0,60.0,204.0,32,0,0,0,0,0,0,1,60,1,204,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,26301,2,2,140,304,70,70,70.0,0.0,152,152,152.0,0.0,16881.4874,152.085472,8767.0,15142.47242,26252,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,64,76.04273602,76.04273602,70,152,102.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,128.5,70.0,152.0,40,0,0,0,0,0,0,2,140,2,304,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,100826656,6,6,370,11595,370,0,61.66666667,151.0518675,4344,0,1932.5,1754.831473,118.6690155,0.119016146,9166059.636,30300000.0,101000000,3,101000000,20100000.0,45000000.0,101000000,3,186420,37284.0,77210.68008,175145,48,0,0,0,0,200,200,0.059508073,0.059508073,0,4344,920.3846154,1498.026565,2244083.59,0,0,0,0,1,0,0,0,1,997.0833333,61.66666667,1932.5,200,0,0,0,0,0,0,6,370,6,11595,251,235,1,32,998.0,0.0,998,998,101000000.0,0.0,101000000,101000000,1
6171,107,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,112149.53271028,18691.5887850467,107.0,0.0,107,107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9345.7943925234,9345.7943925234,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
7938,47,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,170212.766,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21276.59574,21276.59574,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,84946261,8,7,331,11595,331,0,41.375,117.0261723,5792,0,1656.428571,1947.638216,140.3946431,0.176582228,6067590.071,22700000.0,84800000,1,84800000,12100000.0,32000000.0,84800000,1,148630,24771.66667,53394.54742,133077,47,0,0,0,0,264,232,0.094177188,0.08240504,0,5792,745.375,1487.420043,2212418.383,0,0,0,0,1,0,0,0,0,795.0666667,41.375,1656.428571,264,0,0,0,0,0,0,8,331,7,11595,274,235,1,32,1007.0,0.0,1007,1007,84800000.0,0.0,84800000,84800000,1
443,5417726,6,4,611,164,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,143.0489471,1.845792866,601969.5556,1762353.604,5301257,3,5417726,1083545.2,2393007.29,5364245,3,93184,31061.33333,31766.27251,63492,4,0,0,0,0,132,92,1.10747572,0.738317146,0,517,70.45454545,154.756818,23949.67273,0,0,0,1,0,0,0,0,0,77.5,101.8333333,41.0,132,0,0,0,0,0,0,6,611,4,164,8192,946,5,20,116466.0,0.0,116466,116466,5301257.0,0.0,5301257,5301257,0
80,11579217,8,5,459,11632,459,0,57.375,162.2810063,10184,0,2326.4,4437.056321,1044.198412,1.122701129,964934.75,2277854.972,6576880,1,6579948,939992.5714,2486558.417,6578977,1,11600000,2894787.0,3403390.261,6576880,161,0,0,0,0,264,168,0.690893003,0.431808127,0,10184,863.6428571,2711.498808,7352225.786,0,0,0,1,0,0,0,0,0,930.0769231,57.375,2326.4,264,0,0,0,0,0,0,8,459,5,11632,29200,235,1,32,875.0,0.0,875,875,6576880.0,0.0,6576880,6576880,1
53,188,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1542553.19148936,21276.5957446809,62.6666666667,103.3456981849,182,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10638.2978723404,10638.2978723404,43,102,66.6,32.3156308928,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,146,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,1342465.75342466,27397.2602739726,48.6666666667,79.096986879,140,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13698.6301369863,13698.6301369863,35,63,46.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,40,0,0,0,0,0,0,2,70,2,126,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
3517,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
16000,75,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,80000.0,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13333.33333,13333.33333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,100902812,9,7,706,11595,353,0,78.44444444,155.6583688,4344,0,1656.428571,1757.579003,121.9093874,0.158568425,6726854.133,26000000.0,101000000,1,101000000,12600000.0,35500000.0,101000000,1,363496,60582.66667,97432.19833,223857,14,0,0,0,0,296,232,0.089194739,0.069373686,0,4344,723.5882353,1348.359005,1818072.007,0,0,0,0,1,0,0,0,0,768.8125,78.44444444,1656.428571,296,0,0,0,0,0,0,9,706,7,11595,274,235,2,32,992.0,0.0,992,992,101000000.0,0.0,101000000,101000000,1
4045,32,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,31250.0,31250.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
53,34536,1,1,49,130,49,49,49.0,0.0,130,130,130.0,0.0,5182.997452,57.91058606,34536.0,0.0,34536,34536,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,28.95529303,28.95529303,49,130,76.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,114.0,49.0,130.0,32,0,0,0,0,0,0,1,49,1,130,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
5903,48,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20833.33333,20833.33333,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,8037795,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.985893519,0.49764892,2679265.0,4639790.015,8036833,1,8037795,2679265.0,4639790.015,8036833,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.49764892,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,962.0,0.0,962,962,8036833.0,0.0,8036833,8036833,1
443,201,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,89552.2388059701,19900.4975124378,67.0,85.422479477,164,3,201,100.5,137.8858223314,198,3,0,0.0,0.0,0,0,0,0,0,0,60,32,14925.3731343284,4975.1243781095,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,61,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,9784742,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.452798449,0.408799741,3261580.667,5648508.106,9783916,3,9784742,3261580.667,5648508.106,9783916,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.408799741,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,826.0,0.0,826,826,9783916.0,0.0,9783916,9783916,1
800,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5184,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,964.5061728,1296.0,2103.997624,4434,3,5184,1296.0,2103.997624,4434,3,0,0.0,0.0,0,0,0,0,0,0,160,0,964.5061728,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
443,9701273,8,10,745,4243,397,0,93.125,143.1556969576,1460,0,424.3,579.2823241832,514.1593273378,1.8554266023,570663.117647059,2198608.24872801,9100313,3,600957,85851.0,61551.6865623247,158497,308,9588329,1065369.88888889,3014375.06803991,9100403,3,0,0,0,0,172,212,0.8246340454,1.0307925568,0,1460,262.5263157895,454.836279265,206876.040935673,0,0,0,1,0,0,0,0,1,277.1111111111,93.125,424.3,172,0,0,0,0,0,0,8,745,10,4243,8192,245,7,20,600957.0,0.0,600957,600957,9100313.0,0.0,9100313,9100313,0
58242,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.6862745098,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.8431372549,19607.8431372549,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,285,274,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48943,2,2,116,238,58,58,58.0,0.0,119,119,119.0,0.0,7232.9035817175,81.7277240872,16314.3333333333,28253.7901410295,48939,1,3,3.0,0.0,3,3,1,1.0,0.0,1,1,0,0,0,0,40,40,40.8638620436,40.8638620436,58,119,82.4,33.4110760078,1116.3,0,0,0,0,0,0,0,0,1,103.0,58.0,119.0,40,0,0,0,0,0,0,2,116,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,216688,29,28,846,34654,357,0,29.17241379,83.26981487,2836,0,1237.642857,710.3424951,163830.0229,263.0510227,3869.428571,10515.738,40373,1,216688,7738.857143,13994.38679,40443,1,178537,6612.481481,14511.24893,51453,2,0,0,0,0,940,904,133.8329764,129.2180462,0,2836,612.0689655,783.6429742,614096.3109,0,0,0,1,0,0,0,0,0,622.8070175,29.17241379,1237.642857,940,0,0,0,0,0,0,29,846,28,34654,65535,349,6,32,0.0,0.0,0,0,0.0,0.0,0,0,0
