dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label,family,is_attack
49.578438,3,3,84,138,0,0,9.036186,14.845163,0,0,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,11,7,7,7,2,0.0,0,1,Generic,1
0.896815,20,20,1193,1824,254,252,10115.79883,15459.15234,6,8,0.052913,0.007561,0.045352,1,1,1,1,1,0.0,0,1,Exploits,1
1.665843,106,102,14824,17238,31,29,70522.85156,81971.71094,22,32,0.000668,0.000538,0.00013,1,4,2,1,0,0.0,0,0,Benign,0
0.0,2,2,56,92,0,0,5.204505,8.55026,0,0,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0,Benign,0
0.02768,52,40,37268,3276,31,29,10564162.0,923410.375,18,8,0.000622,0.000486,0.000136,1,3,5,1,0,0.0,0,0,Benign,0
0.050076,72,74,4238,63516,31,29,667784.9375,10010065.0,7,30,0.000739,0.000582,0.000157,7,3,6,2,0,0.0,0,0,Benign,0
0.251929,10,8,834,1628,62,252,23847.99023,45250.84766,2,2,0.041707,0.016631,0.025076,1,1,1,1,1,1.0,0,1,Exploits,1
0.191397,78,82,4550,71262,31,29,187756.3438,2942282.25,7,33,0.000906,0.000479,0.000427,4,4,2,1,0,0.0,0,0,Benign,0
0.062004,46,48,2854,29218,31,29,360234.8125,3691374.75,7,17,0.000642,0.000496,0.000146,9,7,8,4,0,0.0,0,0,Benign,0
0.044849,44,46,2750,27294,31,29,479475.5625,4762826.5,7,16,0.000803,0.000646,0.000157,5,2,2,1,0,0.0,0,0,Benign,0
0.023525,52,54,2934,3742,31,29,978703.5,1249054.25,11,15,0.000696,0.000548,0.000148,1,5,11,4,0,0.0,0,0,Benign,0
0.218135,4,4,536,304,31,29,14743.16406,8361.793945,0,0,0.0,0.0,0.0,26,3,8,2,0,0.0,0,0,Benign,0
0.205436,14,8,6684,1056,254,252,241710.3125,35982.00781,4,2,0.051702,0.006953,0.044749,2,1,1,1,1,1.0,0,1,Exploits,1
0.796353,10,8,898,354,254,252,8127.049316,3114.197021,2,1,0.178098,0.106591,0.071507,1,1,2,1,1,1.0,0,1,Exploits,1
0.008033,8,10,1036,824,31,29,903274.0,738951.8125,2,2,0.00069,0.000544,0.000146,1,3,3,2,0,1.0,0,0,Benign,0
0.000925,2,2,132,164,31,29,570810.8125,709189.1875,0,0,0.0,0.0,0.0,6,2,4,2,0,0.0,0,0,Benign,0
0.001044,2,2,146,178,31,29,559386.9375,681992.3125,0,0,0.0,0.0,0.0,3,4,3,1,0,0.0,0,0,Benign,0
0.06777,46,48,2854,31538,31,29,329585.375,3645389.0,7,17,0.000705,0.000549,0.000156,2,4,2,2,0,0.0,0,0,Benign,0
0.004877,4,4,568,312,31,29,698790.25,383842.5313,0,0,0.0,0.0,0.0,9,3,4,3,0,0.0,0,0,Benign,0
0.030864,72,74,4222,64070,31,29,1079315.75,16382841.0,7,30,0.000794,0.000635,0.000159,8,5,9,4,0,0.0,0,0,Benign,0
0.646863,222,438,12830,548216,31,29,157968.5313,6764523.5,21,197,0.000694,0.000545,0.000149,11,5,7,4,0,0.0,0,0,Benign,0
0.749427,6,8,320,1854,31,29,2850.17749,17325.23633,1,2,0.000601,0.000468,0.000133,6,4,3,2,0,0.0,0,0,Benign,0
1.266042,40,220,2832,282807,62,252,17452.81836,1778911.0,2,108,0.054392,0.007844,0.046548,1,1,1,1,1,1.0,0,1,Generic,1
0.780063,60,14,68189,612,254,252,687667.5625,5835.42627,27,1,0.092079,0.066712,0.025367,5,1,1,1,1,0.0,0,1,Fuzzers,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1,DoS,1
0.018676,16,18,1540,1644,31,29,618547.875,665238.8125,4,4,0.000586,0.000465,0.000121,8,8,5,3,0,0.0,0,0,Benign,0
0.004401,14,6,8928,320,31,29,15071119.0,485344.2188,4,1,0.00064,0.000495,0.000145,3,6,6,5,0,0.0,0,0,Benign,0
0.45195,10,6,946,268,254,252,15081.31348,3965.040283,2,1,0.09106,0.026161,0.064899,1,1,1,1,1,0.0,0,1,Reconnaissance,1
0.087097,4,4,552,304,31,29,38026.57031,20942.16797,0,0,0.0,0.0,0.0,11,4,4,3,0,0.0,0,0,Benign,0
1.615632,100,170,6112,201712,31,29,29962.26758,992929.0625,10,74,0.000636,0.000512,0.000124,16,6,9,4,0,0.0,0,0,Benign,0
0.645599,10,8,564,354,254,252,6294.929199,3841.393799,2,1,0.069777,0.008034,0.061743,1,1,1,1,1,0.0,0,1,Reconnaissance,1
1.5e-05,2,0,168,0,254,0,44800000.0,0.0,0,0,0.0,0.0,0.0,12,1,4,1,2,0.0,0,1,Reconnaissance,1
0.221475,10,8,872,2698,62,252,28355.34375,85282.75781,2,2,0.052931,0.006113,0.046818,1,1,1,1,1,1.0,0,1,Exploits,1
1.444093,22,96,1284,119892,62,252,6791.806641,657265.125,2,46,0.268738,0.098857,0.169881,1,17,2,1,1,1.0,0,1,Exploits,1
0.836654,20,20,3202,1832,62,252,29087.29297,16647.26367,7,8,0.050293,0.005991,0.044302,1,1,1,1,1,0.0,0,1,Exploits,1
0.014028,42,44,2646,25418,31,29,1473053.875,14166524.0,7,15,0.000633,0.000508,0.000125,3,1,4,1,0,0.0,0,0,Benign,0
0.559032,10,6,896,268,254,252,11548.5332,3205.540771,2,1,0.170604,0.089308,0.081296,1,2,2,1,1,1.0,0,1,Exploits,1
0.030314,52,42,37288,3380,31,29,9651250.0,870884.75,18,8,0.000688,0.000553,0.000135,9,15,4,3,0,0.0,0,0,Benign,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.0,0.0,0.0,11,7,7,7,2,0.0,0,1,Generic,1
1.2e-05,2,0,2192,0,254,0,730666624.0,0.0,0,0,0.0,0.0,0.0,2,1,2,1,2,0.0,0,1,Fuzzers,1
0.823313,16,10,9500,886,254,252,86547.88281,7754.037598,5,3,0.088677,0.046989,0.041688,1,1,1,1,1,0.0,0,1,Exploits,1
0.424459,10,6,768,268,254,252,13042.48438,4221.844727,2,1,0.08794,0.024835,0.063105,1,1,1,1,1,1.0,0,1,Reconnaissance,1
0.645313,10,12,784,4328,62,252,8752.341797,49191.62891,2,3,0.147173,0.07215,0.075023,2,1,1,1,1,1.0,0,1,Exploits,1
0.956167,14,42,1720,48538,62,252,13370.04981,396441.2188,2,18,0.183468,0.039868,0.1436,1,1,1,1,1,1.0,0,1,Generic,1
0.004759,4,4,568,320,31,29,716116.8125,403446.0938,0,0,0.0,0.0,0.0,4,6,4,4,0,0.0,0,0,Benign,0
0.038668,52,42,37288,3380,31,29,7566153.0,682735.0625,18,8,0.00068,0.000544,0.000136,1,16,16,5,0,0.0,0,0,Benign,0
0.001063,2,2,146,178,31,29,549388.5625,669802.5,0,0,0.0,0.0,0.0,10,4,3,1,0,0.0,0,0,Benign,0
1.652567,360,746,19202,1087890,31,29,92699.41406,5259366.5,2,370,0.000603,0.000482,0.000121,3,3,1,2,0,1.0,0,0,Benign,0
0.189777,10,6,1504,268,254,252,57077.51563,9442.661133,2,1,0.051605,0.006817,0.044788,1,1,1,2,1,1.0,0,1,Exploits,1
1.151114,14,18,1684,10168,31,29,10869.4707,66745.78125,3,5,0.000628,0.000503,0.000125,2,2,2,1,0,1.0,0,0,Benign,0
1.488881,122,126,7814,14508,31,29,41642.01172,77335.92969,30,32,0.000622,0.000499,0.000123,4,2,3,1,0,0.0,0,0,Benign,0
0.598748,22,10,17778,854,254,252,226739.7813,10274.77246,8,2,0.111279,0.071566,0.039713,5,2,2,2,1,0.0,0,1,Fuzzers,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,6,4,4,4,2,0.0,0,1,Generic,1
0.242263,10,8,1244,1048,254,252,36984.59766,30281.14063,2,2,0.058639,0.008155,0.050484,1,1,1,1,1,1.0,0,1,Exploits,1
0.2205,10,10,840,3650,62,252,27428.57031,119183.6719,2,2,0.051944,0.006687,0.045257,1,1,1,1,1,1.0,0,1,Exploits,1
0.784383,10,8,858,354,254,252,7883.903809,3161.720703,2,1,0.170707,0.070762,0.099945,2,1,1,1,1,1.0,0,1,Exploits,1
0.881115,9,6,516,258,254,252,4167.446777,1952.072021,1,0,0.0,0.0,0.0,3,1,1,1,1,0.0,0,1,Reconnaissance,1
1.005617,14,18,1684,10168,31,29,12442.11231,76402.84375,3,4,0.000817,0.000685,0.000132,2,4,2,2,0,4.0,0,0,Benign,0
1.14606,14,18,1684,10168,31,29,10917.4043,67040.11719,3,5,0.000694,0.000557,0.000137,3,1,1,1,0,1.0,0,0,Benign,0
0.001036,2,2,146,178,31,29,563706.5625,687258.6875,0,0,0.0,0.0,0.0,2,2,2,1,0,0.0,0,0,Benign,0
1.607817,114,111,7010,14480,31,29,34576.07422,71401.15625,28,29,0.00072,0.000531,0.000189,9,2,4,1,0,0.0,0,0,Benign,0
0.007339,26,26,2152,2410,31,29,2256438.25,2526774.75,6,7,0.00066,0.000537,0.000123,9,2,6,2,0,0.0,0,0,Benign,0
0.001072,2,2,146,178,31,29,544776.125,664179.125,0,0,0.0,0.0,0.0,2,3,3,1,0,0.0,0,0,Benign,0
1.64237,100,104,6446,13206,31,29,31086.7832,63712.80469,24,26,0.001692,0.000832,0.00086,7,4,4,4,0,0.0,0,0,Benign,0
0.001036,2,2,130,162,31,29,501930.5,625482.625,0,0,0.0,0.0,0.0,2,2,7,2,0,0.0,0,0,Benign,0
0.046416,6,8,320,1950,31,29,46018.61328,294208.9063,1,2,0.000655,0.000523,0.000132,3,4,4,1,0,0.0,0,0,Benign,0
0.001079,2,2,146,178,31,29,541241.9375,659870.25,0,0,0.0,0.0,0.0,5,2,5,1,0,0.0,0,0,Benign,0
1.140782,14,18,1684,10168,31,29,10967.91504,67350.28906,3,5,0.00068,0.000541,0.000139,2,1,4,2,0,1.0,0,0,Benign,0
0.000967,2,2,146,178,31,29,603929.6875,736297.8125,0,0,0.0,0.0,0.0,11,3,4,1,0,0.0,0,0,Benign,0
0.6233,10,8,812,1216,62,252,9382.319336,13656.34473,2,2,0.188411,0.111438,0.076973,4,3,3,4,1,4.0,0,1,Analysis,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1,Generic,1
1.896868,52,54,2934,3742,31,29,12137.90332,15490.79883,11,15,0.000596,0.000475,0.000121,2,6,3,2,0,0.0,0,0,Benign,0
1.004701,12,18,1580,10168,31,29,11537.76074,76472.5,3,5,0.000607,0.000486,0.000121,3,1,3,1,0,1.0,0,0,Benign,0
3.196929,240,438,13766,548216,31,29,34305.42188,1368726.0,21,197,0.000713,0.000572,0.000141,12,6,3,1,0,0.0,0,0,Benign,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,13,7,6,6,2,0.0,0,1,Generic,1
0.502392,10,8,938,354,254,252,13455.62891,4936.384277,2,1,0.10843,0.067821,0.040609,1,1,2,1,1,1.0,0,1,Exploits,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,17,3,3,3,2,0.0,0,1,Generic,1
0.012771,14,6,8928,320,31,29,5193642.0,167253.9375,4,1,0.000651,0.00051,0.000141,4,4,5,2,0,0.0,0,0,Benign,0
0.632206,14,10,8694,1104,254,252,102156.5703,12578.17773,4,2,0.130686,0.093609,0.037077,1,1,1,1,1,1.0,0,1,Exploits,1
0.750705,10,6,1008,268,254,252,9676.237305,2387.089355,2,1,0.063526,0.01208,0.051446,1,1,1,1,1,1.0,0,1,Exploits,1
0.001057,2,2,146,178,31,29,552507.0625,673604.5,0,0,0.0,0.0,0.0,3,3,2,1,0,0.0,0,0,Benign,0
0.001077,2,2,146,178,31,29,542246.9375,661095.625,0,0,0.0,0.0,0.0,13,4,1,1,0,0.0,0,0,Benign,0
0.057926,80,80,4654,73698,31,29,634740.875,10051031.0,7,33,0.001369,0.001206,0.000163,11,7,2,1,0,0.0,0,0,Benign,0
0.00104,2,2,146,178,31,29,561538.4375,684615.375,0,0,0.0,0.0,0.0,7,5,7,3,0,0.0,0,0,Benign,0
0.001165,2,1,146,89,31,30,501287.5313,0.0,0,0,0.0,0.0,0.0,3,3,5,1,0,0.0,0,0,Benign,0
0.004502,10,12,528,8824,31,29,845846.3125,14374057.0,1,4,0.000605,0.000473,0.000132,3,3,5,2,0,0.0,0,0,Benign,0
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.0,0.0,0.0,15,8,8,8,2,0.0,0,1,Analysis,1
1.048895,10,8,566,354,254,252,3889.807861,2364.393066,2,1,0.138314,0.055996,0.082318,2,1,2,2,1,1.0,0,1,Fuzzers,1
0.035026,42,42,2646,24820,31,29,589961.75,5534175.0,7,15,0.000976,0.000487,0.000489,4,7,2,1,0,0.0,0,0,Benign,0
0.020809,44,46,2766,28906,31,29,1039550.188,10871450.0,7,16,0.00068,0.000526,0.000154,24,1,5,1,0,0.0,0,0,Benign,0
0.018951,52,54,3182,38534,31,29,1317503.0,15965806.0,7,20,0.000624,0.000487,0.000137,11,7,8,2,0,0.0,0,0,Benign,0
1.292829,10,10,848,2044,62,252,4727.616699,11385.88281,2,2,0.383597,0.259955,0.123642,1,1,1,1,1,1.0,0,1,DoS,1
0.825486,30,14,26562,764,254,252,248842.5,6880.794922,12,4,0.099552,0.051753,0.047799,5,2,2,2,1,0.0,0,1,Fuzzers,1
0.001785,4,4,536,304,31,29,1801680.75,1021848.75,0,0,0.0,0.0,0.0,11,5,3,3,0,0.0,0,0,Benign,0
0.361863,10,6,1664,268,254,252,33117.50781,4952.150391,2,1,0.107505,0.077306,0.030199,1,1,1,1,1,1.0,0,1,Exploits,1
18.670206,20,0,900,0,254,0,366.3591,0.0,0,0,0.0,0.0,0.0,6,3,3,3,2,0.0,0,1,Exploits,1
0.000996,2,2,132,164,31,29,530120.5,658634.5,0,0,0.0,0.0,0.0,1,4,8,1,0,0.0,0,0,Benign,0
0.013997,44,46,2750,26406,31,29,1536329.25,14764307.0,7,16,0.000645,0.000527,0.000118,12,2,1,1,0,0.0,0,0,Benign,0
59.298519,106,0,22284,0,254,0,2978.01709,0.0,0,0,0.0,0.0,0.0,1,1,1,1,6,0.0,0,1,Fuzzers,1
2.044663,10,8,1100,354,254,252,3873.499023,1212.913818,2,1,0.297683,0.131531,0.166152,2,2,2,1,1,0.0,0,1,Exploits,1
0.437619,10,8,828,1268,62,252,13637.43359,20291.62305,2,2,0.086296,0.048047,0.038249,7,1,2,6,1,1.0,0,1,Analysis,1
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.0,0.0,0.0,8,4,4,4,2,0.0,0,1,Generic,1
1.2e-05,2,0,168,0,254,0,56000000.0,0.0,0,0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1,Reconnaissance,1
1.008793,14,18,1684,10168,31,29,12402.94141,76162.30469,3,5,0.000735,0.000576,0.000159,2,1,1,1,0,1.0,0,0,Benign,0
4e-06,2,0,104,0,29,0,104000000.0,0.0,0,0,0.0,0.0,0.0,4,2,4,2,0,0.0,0,0,Benign,0
0.0,1,0,46,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2,2,2,2,2,0.0,1,0,Benign,0
50.004375,6,0,384,0,1,0,51.195518,0.0,0,0,0.0,0.0,0.0,2,4,2,2,0,0.0,0,0,Benign,0
32.105835,20,14,1244,622,254,252,294.525909,144.023666,4,1,0.113236,0.048076,0.06516,7,2,2,2,1,0.0,0,1,Fuzzers,1
0.048051,14,8,8928,424,31,29,1380366.75,61767.70703,4,1,0.00066,0.000526,0.000134,1,2,3,2,0,0.0,0,0,Benign,0
0.001009,2,2,130,162,31,29,515361.75,642220.0,0,0,0.0,0.0,0.0,1,4,2,1,0,0.0,0,0,Benign,0
0.001046,2,2,130,162,31,29,497131.9063,619502.8125,0,0,0.0,0.0,0.0,4,4,5,3,0,0.0,0,0,Benign,0
0.001058,2,2,130,162,31,29,491493.375,612476.375,0,0,0.0,0.0,0.0,3,2,3,1,0,0.0,0,0,Benign,0
4.472831,438,858,24640,1094788,31,29,43970.36328,1955831.625,38,390,0.000595,0.000472,0.000123,11,3,5,2,0,0.0,0,0,Benign,0
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,14,2,2,2,2,0.0,0,1,DoS,1
0.001057,2,2,146,178,31,29,552507.0625,673604.5,0,0,0.0,0.0,0.0,2,2,4,1,0,0.0,0,0,Benign,0
1.061951,14,18,1684,10168,31,29,11782.08789,72349.85156,3,5,0.000646,0.000503,0.000143,2,3,3,1,0,1.0,0,0,Benign,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1,Generic,1
0.971085,10,12,842,4158,62,252,6244.561523,31404.04688,2,3,0.199296,0.091864,0.107432,1,1,1,1,1,1.0,0,1,Exploits,1
0.028009,68,70,4014,57706,31,29,1129636.875,16246778.0,7,28,0.000754,0.00062,0.000134,12,2,4,1,0,0.0,0,0,Benign,0
0.045135,52,54,3182,35198,31,29,553184.875,6123319.0,7,20,0.001564,0.001365,0.000199,10,4,4,1,0,0.0,0,0,Benign,0
0.040038,48,50,2974,34222,31,29,582047.0625,6701233.5,7,18,0.000724,0.000572,0.000152,13,3,6,1,0,0.0,0,0,Benign,0
5.377837,358,746,19098,1087890,31,29,28331.0918,1616162.0,2,370,0.000638,0.000499,0.000139,3,3,3,2,0,4.0,0,0,Benign,0
0.012048,40,42,2542,21848,31,29,1646082.375,14162019.0,7,14,0.000728,0.000593,0.000135,6,4,1,1,0,0.0,0,0,Benign,0
1.14758,350,746,18682,1087890,31,29,129866.3281,7573725.5,2,370,0.000708,0.000566,0.000142,2,4,3,1,0,1.0,0,0,Benign,0
0.103925,64,66,3806,50974,31,29,288438.7813,3864479.25,7,26,0.000671,0.000537,0.000134,4,2,6,2,0,0.0,0,0,Benign,0
8e-06,2,0,114,0,254,0,57000000.0,0.0,0,0,0.0,0.0,0.0,17,7,8,7,2,0.0,0,1,Generic,1
0.657956,16,6,10030,268,254,252,114341.9922,2723.586426,5,1,0.18325,0.103167,0.080083,5,1,1,1,1,0.0,0,1,Fuzzers,1
1.610276,18,64,1156,75939,62,252,5425.157227,371379.8125,2,29,0.122883,0.073167,0.049716,1,2,3,1,1,1.0,0,1,Exploits,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,11,3,3,3,2,0.0,0,1,Generic,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1,Generic,1
1.934736,24,20,9008,1872,62,252,35696.85938,7356.04248,9,8,0.130652,0.076225,0.054427,1,1,1,1,1,0.0,0,1,Exploits,1
1.073434,10,8,534,354,254,252,3584.75708,2310.342285,2,1,0.197619,0.078792,0.118827,5,1,2,1,1,0.0,0,1,Fuzzers,1
0.001106,2,2,146,178,31,29,528028.9375,643761.25,0,0,0.0,0.0,0.0,6,3,4,1,0,0.0,0,0,Benign,0
0.18047,10,6,980,268,254,252,39097.91016,9929.62793,2,1,0.054166,0.008326,0.04584,1,1,1,1,1,1.0,0,1,DoS,1
1.449635,10,8,1168,354,254,252,5805.599121,1710.775391,2,1,0.173212,0.087923,0.085289,2,1,1,1,1,1.0,0,1,Exploits,1
0.212358,10,8,792,1246,62,252,26860.30273,41100.40625,2,2,0.031048,0.017828,0.01322,1,1,1,1,1,1.0,0,1,DoS,1
5e-06,2,0,168,0,254,0,134400000.0,0.0,0,0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1,Reconnaissance,1
0.255873,10,8,826,2256,62,252,23261.54102,61718.12109,2,2,0.058007,0.008672,0.049335,2,1,1,2,1,1.0,0,1,Exploits,1
0.001084,2,2,146,178,31,29,538745.375,656826.5625,0,0,0.0,0.0,0.0,8,2,1,1,0,0.0,0,0,Benign,0
2.219453,340,66,426119,3580,62,252,1531425.875,12709.4375,167,8,0.04231,0.024281,0.018029,1,1,1,1,1,0.0,0,1,Exploits,1
3e-06,2,0,114,0,254,0,152000000.0,0.0,0,0,0.0,0.0,0.0,9,7,7,7,2,0.0,0,1,Generic,1
0.021747,60,62,3598,45562,31,29,1301880.75,16490734.0,7,24,0.00061,0.000488,0.000122,8,2,4,1,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,13,2,4,2,2,0.0,0,1,Generic,1
0.055102,42,44,2646,24316,31,29,375013.625,3450183.5,7,15,0.001308,0.001168,0.00014,6,5,4,1,0,0.0,0,0,Benign,0
0.405894,28,30,5024,3080,31,29,95492.90625,58695.125,7,7,0.000633,0.000502,0.000131,8,1,3,1,0,0.0,0,0,Benign,0
1.1e-05,2,0,200,0,254,0,72727272.0,0.0,0,0,0.0,0.0,0.0,9,7,13,6,2,0.0,0,1,DoS,1
1.1e-05,2,0,200,0,254,0,800000000.0,0.0,0,0,0.0,0.0,0.0,8,2,6,2,2,0.0,0,1,Exploits,1
0.004386,22,14,1470,1728,31,29,2560875.5,2927496.75,5,4,0.000736,0.000603,0.000133,6,1,1,1,0,0.0,0,0,Benign,0
0.000979,2,2,130,162,31,29,531154.25,661899.875,0,0,0.0,0.0,0.0,1,5,1,1,0,0.0,0,0,Benign,0
0.066379,18,20,1024,14118,31,29,116663.3984,1616535.25,0,3,0.0,0.0,0.0,2,2,1,1,0,0.0,0,0,Benign,0
0.389421,24,26,3984,2872,31,29,78434.39844,56740.64844,5,7,0.000722,0.000585,0.000137,7,4,5,3,0,0.0,0,0,Benign,0
1.224668,14,18,1684,10168,31,29,10216.64648,62737.0,3,5,0.000778,0.000646,0.000132,2,6,3,1,0,0.0,0,0,Benign,0
0.019185,16,18,1540,1644,31,29,602137.125,647589.3125,4,4,0.001536,0.000805,0.000731,11,6,8,6,0,0.0,0,0,Benign,0
0.922085,10,6,974,268,254,252,7608.843262,1943.421753,2,1,0.196591,0.103429,0.093162,3,1,3,2,1,1.0,0,1,Exploits,1
0.00946,36,38,2334,16822,31,29,1919661.625,13852008.0,7,12,0.000613,0.000479,0.000134,13,6,2,1,0,0.0,0,0,Benign,0
0.001055,2,2,132,164,31,29,500473.9375,621800.9375,0,0,0.0,0.0,0.0,2,3,7,2,0,0.0,0,0,Benign,0
1.106892,12,18,1580,10168,31,29,10472.56641,69412.375,3,5,0.00066,0.000528,0.000132,2,5,4,1,0,1.0,0,0,Benign,0
0.660311,8,6,364,268,254,252,3864.845703,2713.872803,1,1,0.136206,0.083896,0.05231,5,1,1,1,1,0.0,0,1,Fuzzers,1
0.15716,4,4,528,304,31,29,20157.80078,11606.00684,0,0,0.0,0.0,0.0,3,4,3,2,0,0.0,0,0,Benign,0
0.007928,32,24,3728,5474,31,29,3644803.25,5293643.0,7,7,0.000765,0.000614,0.000151,2,4,4,1,0,0.0,0,0,Benign,0
0.005078,18,18,4584,2456,31,29,6821583.5,3654982.25,7,7,0.000729,0.000549,0.00018,5,6,3,3,0,0.0,0,0,Benign,0
0.802397,18,0,2858,0,254,0,26919.3418,0.0,0,0,0.0,0.0,0.0,2,2,3,2,2,0.0,0,1,Backdoors,1
0.176957,62,58,5928,8010,31,29,263702.5,355883.0625,14,17,0.000691,0.000558,0.000133,2,2,2,1,0,0.0,0,0,Benign,0
0.001796,4,4,528,304,31,29,1763919.75,1015590.188,0,0,0.0,0.0,0.0,7,2,4,2,0,0.0,0,0,Benign,0
0.00419,12,12,1064,2260,31,29,1863484.625,3956086.25,4,4,0.000736,0.000583,0.000153,9,4,3,1,0,0.0,0,0,Benign,0
0.000968,2,2,146,178,31,29,603305.8125,735537.1875,0,0,0.0,0.0,0.0,3,3,1,1,0,0.0,0,0,Benign,0
0.807998,10,16,842,9758,62,252,7504.969238,90584.38281,2,5,0.17327,0.086467,0.086803,1,1,2,1,1,1.0,0,1,Exploits,1
0.017022,16,18,1540,1644,31,29,678651.125,729878.9375,4,4,0.000608,0.000479,0.000129,27,20,15,15,0,0.0,0,0,Benign,0
0.008175,34,36,2230,12896,31,29,2118654.5,12269603.0,7,11,0.000801,0.000529,0.000272,8,4,2,1,0,0.0,0,0,Benign,0
0.014,42,44,2646,25418,31,29,1476000.0,14194857.0,7,15,0.00077,0.000608,0.000162,5,4,2,1,0,0.0,0,0,Benign,0
0.530884,10,10,776,4284,62,252,10533.37402,58106.85156,2,3,0.042848,0.016466,0.026382,2,2,1,1,1,1.0,0,1,Exploits,1
0.009012,34,36,2230,13358,31,29,1921882.0,11528629.0,7,11,0.000715,0.00058,0.000135,3,3,2,1,0,0.0,0,0,Benign,0
1.424142,12,18,1580,10168,31,29,8139.637695,53949.67578,3,5,0.000633,0.000506,0.000127,2,7,4,5,0,1.0,0,0,Benign,0
1.109618,14,10,798,518,254,252,5342.379395,3366.924561,4,3,0.147008,0.068115,0.078893,6,1,3,1,1,0.0,0,1,Exploits,1
0.155,52,42,37302,3380,31,29,1888258.0,170322.5781,18,8,0.000665,0.000516,0.000149,3,4,3,2,0,0.0,0,0,Benign,0
0.424459,10,6,768,268,254,252,13042.48438,4221.844727,2,1,0.08794,0.024835,0.063105,1,1,1,1,1,1.0,0,1,Reconnaissance,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.0,0.0,0.0,6,2,2,2,2,0.0,0,1,Backdoors,1
0.795668,122,126,7818,15328,31,29,77962.16406,152897.9375,30,32,0.000618,0.000485,0.000133,6,3,4,2,0,0.0,0,0,Benign,0
0.311947,10,6,968,268,254,252,22362.77344,5744.565918,2,1,0.135366,0.063091,0.072275,1,2,1,1,1,0.0,0,1,Reconnaissance,1
1.199045,10,10,830,1406,62,252,4983.966797,8446.722656,2,2,0.156999,0.054671,0.102328,4,1,1,3,1,1.0,0,1,Analysis,1
0.620413,10,10,812,2320,62,252,9425.979492,26924.0,2,2,0.11922,0.050306,0.068914,1,1,1,1,1,1.0,0,1,Exploits,1
0.037675,40,42,2542,21450,31,29,526396.8125,4446450.0,7,14,0.000677,0.000528,0.000149,6,2,3,1,0,0.0,0,0,Benign,0
0.005782,22,24,2054,2478,31,29,2713248.0,3286060.25,6,6,0.000776,0.00062,0.000156,4,2,3,1,0,0.0,0,0,Benign,0
0.033952,66,68,3926,54286,31,29,911168.6875,12603204.0,7,27,0.000801,0.000632,0.000169,12,2,4,2,0,0.0,0,0,Benign,0
5e-06,2,0,180,0,254,0,180000000.0,0.0,0,0,0.0,0.0,0.0,5,4,5,4,2,0.0,0,1,Exploits,1
0.052073,60,62,3614,49342,31,29,546002.6875,7458298.5,7,24,0.000695,0.000559,0.000136,9,3,2,1,0,0.0,0,0,Benign,0
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.0,0.0,0.0,12,2,9,2,2,0.0,0,1,Analysis,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,8,4,4,4,2,0.0,0,1,Generic,1
0.02019,44,44,2766,26482,31,29,1071421.5,10254977.0,7,16,0.000828,0.000507,0.000321,9,2,6,1,0,0.0,0,0,Benign,0
0.540487,10,6,992,268,254,252,13217.70898,3315.528564,2,1,0.211656,0.082775,0.128881,2,1,1,2,1,1.0,0,1,Exploits,1
0.001,2,2,146,178,31,29,584000.0,711999.9375,0,0,0.0,0.0,0.0,2,2,7,1,0,0.0,0,0,Benign,0
