dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label
1.225246,10,8,706,354,254,252,4152.635742,2024.083374,2,1,136.138444,148.461422,0.279623,0.185198,0.094425,1,1,1,1,1,0.0,0,1
1.9e-05,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,10,4,11,4,2,0.0,0,1
6.526856,460,858,25784,1094788,31,29,31534.9375,1340324.375,38,390,14.21895,7.615364,0.000612,0.000485,0.000127,16,2,1,1,0,0.0,0,0
0.492426,10,10,836,4362,62,252,12233.30957,63782.17188,2,3,54.714,47.645333,0.114647,0.063572,0.051075,1,1,2,1,1,1.0,0,1
0.001046,2,2,146,178,31,29,558317.375,680688.3125,0,0,0.011,0.008,0.0,0.0,0.0,2,3,3,2,0,0.0,0,0
0.593171,16,10,8466,1780,254,252,107045.0156,21605.91211,5,3,39.535667,56.213668,0.118509,0.087239,0.03127,1,1,1,1,1,1.0,0,1
0.000979,2,2,146,178,31,29,596527.0625,727272.75,0,0,0.007,0.007,0.0,0.0,0.0,3,2,6,1,0,0.0,0,0
0.014949,44,46,2766,28892,31,29,1447053.25,15125560.0,7,16,0.340302,0.3178,0.000779,0.000638,0.000141,9,3,4,1,0,0.0,0,0
7.146575,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,12,2,2,2,2,0.0,0,1
0.001094,2,2,130,162,31,29,475319.9375,592321.8125,0,0,0.01,0.009,0.0,0.0,0.0,3,4,3,1,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,3,5,3,3,2,0.0,0,1
1.005814,12,18,1580,10168,31,29,11524.99414,76387.88281,3,5,91.407997,59.136767,0.000609,0.000484,0.000125,2,3,6,1,0,1.0,0,0
0.001015,2,2,130,162,31,29,512315.25,638423.625,0,0,0.011,0.002,0.0,0.0,0.0,2,6,5,1,0,0.0,0,0
0.808876,14,8,6830,354,254,252,62733.96875,3065.98291,4,1,58.427077,99.131711,0.275979,0.114953,0.161026,6,1,2,1,1,0.0,0,1
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,2,1,1,1,2,0.0,0,1
1.043213,10,8,566,354,254,252,3910.994141,2377.270996,2,1,115.812333,137.142422,0.149228,0.083213,0.066015,2,2,3,2,1,1.0,0,1
0.005636,18,18,3672,2456,31,29,4922640.0,3293115.75,7,7,0.311824,0.303529,0.001075,0.000472,0.000603,14,4,5,3,0,0.0,0,0
0.533068,8,12,424,8824,31,29,5567.77002,121395.3906,1,4,76.098288,48.411637,0.000686,0.000534,0.000152,3,3,2,2,0,0.0,0,0
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,8,3,6,3,2,0.0,0,1
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1
0.421834,10,8,832,1318,62,252,14204.63965,21885.38672,2,2,46.870444,53.843285,0.036013,0.0233,0.012713,1,1,1,1,1,1.0,0,1
0.037157,22,24,2054,2478,31,29,422208.4688,511343.7813,6,6,1.752143,1.586652,0.000787,0.000631,0.000156,5,1,1,1,0,0.0,0,0
0.501631,16,6,11208,268,254,252,167581.3438,3572.346924,5,1,33.442065,78.660398,0.150786,0.107961,0.042825,1,1,1,1,1,1.0,0,1
0.170949,10,6,844,268,254,252,35566.16406,10482.65918,2,1,18.900556,29.294199,0.078723,0.024473,0.05425,1,1,1,1,1,1.0,0,1
0.004908,18,18,3976,2456,31,29,6122249.0,3781581.0,7,7,0.270059,0.257706,0.00066,0.000523,0.000137,4,6,5,3,0,0.0,0,0
0.394501,10,8,790,926,62,252,14418.21484,16446.0918,2,2,43.833444,50.713855,0.097179,0.035655,0.061524,1,1,4,1,1,0.0,0,1
0.012809,34,36,2230,14042,31,29,1352174.25,8526505.0,7,11,0.378303,0.350229,0.000697,0.000548,0.000149,11,2,12,1,0,0.0,0,0
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,12,4,5,4,2,0.0,0,1
0.028017,60,62,3598,47460,31,29,1010529.375,13333334.0,7,24,0.467339,0.446164,0.000955,0.00079,0.000165,11,3,3,1,0,0.0,0,0
0.043016,90,92,5174,90666,31,29,951645.875,16678631.0,7,39,0.479506,0.465714,0.00077,0.000617,0.000153,8,2,6,1,0,0.0,0,0
0.019073,16,18,1540,1644,31,29,605672.9375,651392.0,4,4,1.250267,1.094,0.000594,0.000471,0.000123,12,5,6,4,0,0.0,0,0
0.71521,18,10,11898,5442,62,252,125691.75,54786.70313,6,3,42.071176,73.129889,0.115953,0.040811,0.075142,2,1,1,1,1,1.0,0,1
1.009763,14,18,1684,10168,31,29,12391.02637,76089.14063,3,5,77.642695,59.366588,0.000649,0.000527,0.000122,2,3,2,2,0,4.0,0,0
1.004685,12,18,1580,10168,31,29,11537.94434,76473.71875,3,5,91.304003,59.067293,0.000719,0.000534,0.000185,3,2,7,1,0,1.0,0,0
0.191488,10,6,768,268,254,252,28910.42773,9358.289062,2,1,19.692222,36.494,0.055525,0.009013,0.046512,1,1,1,1,1,1.0,0,1
0.172933,12,6,4940,268,254,252,209514.6719,10362.39453,3,1,15.721181,33.196602,0.049561,0.006135,0.043426,1,1,1,1,1,1.0,0,1
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,13,5,4,4,2,0.0,0,1
0.212493,10,6,832,268,254,252,28198.57617,8433.21875,2,1,22.154222,32.225199,0.07816,0.051358,0.026802,1,1,31,1,1,1.0,0,1
0.001101,2,2,146,178,31,29,530426.875,646684.8125,0,0,0.011,0.006,0.0,0.0,0.0,2,3,1,1,0,0.0,0,0
0.963727,14,36,964,42940,62,252,7437.791016,346554.5625,2,16,74.132849,20.371828,0.313504,0.24998,0.063524,1,1,1,1,1,1.0,0,1
0.509117,12,8,1058,752,254,252,15242.07617,10339.46973,3,2,43.749089,64.139145,0.120684,0.060137,0.060547,6,2,1,1,1,0.0,0,1
0.003043,6,8,320,1934,31,29,701938.875,4450871.0,1,2,0.541,0.357,0.000694,0.00054,0.000154,3,4,6,4,0,0.0,0,0
0.015008,44,46,2750,27620,31,29,1432835.875,14402985.0,7,16,0.349714,0.3192,0.00077,0.000632,0.000138,11,4,5,3,0,0.0,0,0
0.088099,68,70,4014,60268,31,29,359141.4063,5394658.0,7,28,1.309522,1.267044,0.000914,0.000663,0.000251,7,5,4,2,0,0.0,0,0
4e-06,2,0,224,0,254,0,224000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,18,7,7,7,2,0.0,0,1
0.085056,74,74,4342,65288,31,29,402934.5313,6057750.0,7,30,1.160589,1.172028,0.000802,0.000659,0.000143,7,3,5,2,0,0.0,0,0
0.001133,2,2,146,178,31,29,515445.7188,628420.125,0,0,0.01,0.001,0.0,0.0,0.0,2,5,4,2,0,0.0,0,0
0.02019,44,44,2766,26482,31,29,1071421.5,10254977.0,7,16,0.461465,0.457651,0.000828,0.000507,0.000321,9,2,6,1,0,0.0,0,0
0.006321,22,24,1958,2308,31,29,2365448.5,2799557.0,6,6,0.284,0.22513,0.001254,0.001132,0.000122,5,5,1,1,0,0.0,0,0
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,10,2,2,2,2,0.0,0,1
0.001159,2,2,130,162,31,29,448662.6563,559102.6875,0,0,0.011,0.009,0.0,0.0,0.0,4,3,3,1,0,0.0,0,0
0.995829,10,8,564,354,254,252,4081.021973,2490.387451,2,1,106.081222,129.816141,0.174119,0.087106,0.087013,3,1,1,1,1,0.0,0,1
0.021627,16,18,1540,1644,31,29,534147.125,574467.125,4,4,1.420933,1.243823,0.00061,0.000478,0.000132,20,10,11,7,0,0.0,0,0
6e-06,2,0,104,0,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,14,3,5,3,2,0.0,0,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,10,6,9,5,2,0.0,0,1
1.1e-05,2,0,200,0,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,8,2,2,2,2,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,13,6,6,6,2,0.0,0,1
0.485838,52,40,37136,3276,31,29,599739.0,52610.12891,18,8,9.519333,12.443077,0.000687,0.000554,0.000133,2,3,3,1,0,0.0,0,0
0.005965,22,24,2054,2478,31,29,2630008.25,3185247.25,6,6,0.265905,0.232043,0.000752,0.000616,0.000136,1,3,2,1,0,0.0,0,0
0.091732,66,68,3926,55268,31,29,337243.25,4749138.5,7,27,1.406385,1.360657,0.0007,0.000564,0.000136,13,1,2,1,0,0.0,0,0
1.157545,14,8,8316,354,254,252,53368.12109,2142.465332,4,1,85.826309,153.767719,0.177844,0.081161,0.096683,1,1,2,1,1,1.0,0,1
0.901388,10,8,1698,354,254,252,13570.18262,2751.3125,2,1,100.154222,114.314711,0.137824,0.077509,0.060315,2,1,1,1,1,0.0,0,1
1.177081,14,18,1684,10168,31,29,10629.68457,65273.33203,3,5,90.518462,69.21,0.000644,0.000506,0.000138,1,3,1,2,0,1.0,0,0
0.004524,4,4,568,312,31,29,753315.625,413793.0938,0,0,1.174667,1.022,0.0,0.0,0.0,3,2,1,1,0,0.0,0,0
1.037605,84,16,101824,698,254,252,775724.8125,5050.091309,39,1,12.486952,64.856934,0.121203,0.06475,0.056453,3,1,1,1,1,0.0,0,1
0.156359,16,18,1244,2574,31,29,59708.74609,124380.4297,4,4,10.400533,9.160529,0.000757,0.000619,0.000138,7,3,1,1,0,0.0,0,0
0.003938,8,10,1038,820,31,29,1846622.625,1499238.125,2,2,0.514714,0.378778,0.000656,0.000525,0.000131,1,4,7,3,0,1.0,0,0
0.381853,12,8,1302,1166,254,252,25014.86133,21390.42969,3,2,32.387727,53.209145,0.05618,0.009374,0.046806,1,1,1,1,1,1.0,0,1
0.064893,48,50,2974,30514,31,29,359114.25,3686561.0,7,18,1.373766,1.31151,0.000782,0.000624,0.000158,6,2,4,1,0,0.0,0,0
1.848912,102,96,10728,11042,31,29,45964.32813,47279.69922,28,25,18.306059,19.453663,0.000847,0.000685,0.000162,13,14,13,6,0,0.0,0,0
0.000995,2,2,146,178,31,29,586934.6875,715577.875,0,0,0.004,0.005,0.0,0.0,0.0,1,1,6,1,0,0.0,0,0
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,8,4,10,4,2,0.0,0,1
0.025733,54,56,3302,40550,31,29,1007577.813,12381300.0,7,21,0.480075,0.458836,0.00062,0.00049,0.00013,8,1,2,1,0,0.0,0,0
0.004878,18,18,4168,2456,31,29,6456744.5,3804838.25,7,7,0.267647,0.256706,0.000634,0.00051,0.000124,9,2,4,2,0,0.0,0,0
0.561655,10,8,1126,1508,62,252,14443.03027,18801.57813,2,2,62.406111,66.202141,0.141909,0.09759,0.044319,2,1,1,1,1,1.0,0,1
1.012314,14,18,1684,10168,31,29,12359.80176,75897.39844,3,5,77.840923,59.445706,0.00191,0.001732,0.000178,1,2,1,1,0,1.0,0,0
0.000959,2,2,146,178,31,29,608967.6875,742440.0,0,0,0.004,0.005,0.0,0.0,0.0,12,1,1,1,0,0.0,0,0
0.0,6,0,384,0,1,0,51.195526,0.0,0,0,10000.874,0.0,0.0,0.0,0.0,2,3,2,2,0,0.0,0,0
1.433598,242,438,13870,548216,31,29,77081.57813,3052264.25,21,197,5.947133,3.279252,0.000754,0.000561,0.000193,8,3,5,1,0,0.0,0,0
11.190808,370,746,19722,1087890,31,29,14060.8252,776660.25,2,370,30.326542,15.020412,0.000709,0.000593,0.000116,1,2,1,1,0,1.0,0,0
0.638874,14,6,8928,320,31,29,103820.1563,3343.382324,4,1,49.144155,127.650602,0.000653,0.000486,0.000167,7,4,2,1,0,0.0,0,0
0.050349,52,42,37210,3380,31,29,5798725.0,524340.125,18,8,0.979686,1.214683,0.000685,0.000536,0.000149,2,3,3,1,0,0.0,0,0
0.935014,10,8,756,354,254,252,5826.650879,2652.366699,2,1,103.877333,123.758,0.118054,0.068698,0.049356,2,3,1,1,1,0.0,0,1
0.548088,10,6,1740,268,254,252,22857.64258,3269.547852,2,1,56.419333,94.741602,0.157348,0.074369,0.082979,1,1,2,1,1,0.0,0,1
0.439168,10,8,826,354,254,252,13552.89941,5647.041504,2,1,47.225111,61.198855,0.079399,0.010767,0.068632,1,1,1,2,1,1.0,0,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,23,8,8,8,2,0.0,0,1
0.122374,22,24,1920,4312,31,29,119829.375,270188.125,6,6,5.809143,5.292392,0.000773,0.000637,0.000136,7,1,1,1,0,0.0,0,0
1.47387,122,126,7794,15032,31,29,41962.99609,80946.07813,30,32,12.177347,11.78664,0.000648,0.000536,0.000112,8,3,2,1,0,0.0,0,0
1.1e-05,2,0,75,0,254,0,27636364.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,8,2,2,2,2,0.0,0,1
4e-06,2,0,200,0,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,22,4,6,4,2,0.0,0,1
50.004375,6,0,384,0,1,0,51.195518,0.0,0,0,10000.874,0.0,0.0,0.0,0.0,2,4,2,2,0,0.0,0,0
1.724917,16,18,1540,1644,31,29,6697.133789,7202.665039,4,4,114.97227,101.435234,0.000623,0.000514,0.000109,13,8,10,7,0,0.0,0,0
1.320121,10,8,800,354,254,252,4363.236328,1878.615601,2,1,141.116,175.283,0.203945,0.093138,0.110807,1,2,1,1,1,1.0,0,1
1.00482,12,18,1580,10168,31,29,11536.39453,76463.44531,3,4,91.314634,59.076585,0.000662,0.00051,0.000152,2,5,3,2,0,1.0,0,0
5e-06,2,0,1684,0,254,0,1347200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,7,1,2,1,2,0.0,0,1
0.001001,2,2,132,164,31,29,527472.5,655344.625,0,0,0.006,0.008,0.0,0.0,0.0,1,3,7,1,0,0.0,0,0
0.758607,10,8,2832,354,254,252,26880.84961,3269.150146,2,1,80.815,102.217,0.100309,0.043079,0.05723,2,1,2,1,1,1.0,0,1
0.001042,2,2,146,178,31,29,560460.625,683301.3125,0,0,0.007,0.008,0.0,0.0,0.0,3,5,2,1,0,0.0,0,0
0.035986,44,46,2750,27294,31,29,597565.75,5935864.0,7,16,0.828674,0.787533,0.000667,0.000543,0.000124,8,1,7,1,0,0.0,0,0
0.162772,52,42,37274,3380,31,29,1796771.0,162190.0625,18,8,3.184784,3.95761,0.000653,0.000503,0.00015,6,1,3,1,0,0.0,0,0
0.000957,2,2,130,162,31,29,543364.6875,677116.0,0,0,0.011,0.008,0.0,0.0,0.0,2,5,3,1,0,0.0,0,0
4.070074,52,54,2934,3742,31,29,5656.899414,7219.524414,11,15,79.7991,76.784852,0.000941,0.000476,0.000465,1,8,5,3,0,0.0,0,0
0.315013,28,28,4208,2976,31,29,103056.0703,72885.88281,7,7,11.64563,11.647223,0.000648,0.000528,0.00012,7,3,5,3,0,0.0,0,0
0.440349,10,6,588,268,254,252,9628.725586,4069.499268,2,1,46.541889,72.969,0.132404,0.075501,0.056903,5,2,2,2,1,0.0,0,1
5e-06,2,0,188,0,254,0,150400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,1,1,2,1,2,0.0,0,1
1.616744,112,20,136021,870,254,252,667054.25,4092.175293,53,1,14.324756,81.372687,0.140013,0.070654,0.069359,1,1,1,1,1,1.0,0,1
0.540487,10,6,992,268,254,252,13217.70898,3315.528564,2,1,53.580111,91.541797,0.211656,0.082775,0.128881,2,1,1,2,1,1.0,0,1
0.491194,10,6,1206,268,254,252,17687.51172,3648.25293,2,1,48.573556,81.629398,0.154152,0.083042,0.07111,1,1,2,1,1,1.0,0,1
0.01982,44,46,2766,27384,31,29,1091422.875,10812917.0,7,16,0.45386,0.425889,0.000815,0.000651,0.000164,4,3,2,1,0,0.0,0,0
0.007628,24,26,2062,2424,31,29,2073413.75,2444677.5,6,7,0.316609,0.28368,0.000806,0.000525,0.000281,10,1,5,1,0,0.0,0,0
1.259861,10,8,798,1096,62,252,4565.583008,6089.560547,2,2,139.884333,165.680578,0.249324,0.100089,0.149235,5,1,2,4,1,1.0,0,1
0.697469,8,8,364,776,62,252,3658.944092,7788.159668,1,2,99.638426,93.221859,0.064427,0.044228,0.020199,1,5,2,2,1,0.0,0,1
0.509126,16,54,1498,64713,62,252,22077.04883,998024.0625,2,25,33.941733,9.419113,0.056335,0.009193,0.047142,1,1,1,1,1,1.0,0,1
0.004072,12,12,1064,2260,31,29,1917485.375,4070727.0,4,4,0.337,0.320727,0.000667,0.000533,0.000134,1,5,1,1,0,0.0,0,0
1.3e-05,2,0,1844,0,254,0,567384640.0,0.0,0,0,0.013,0.0,0.0,0.0,0.0,8,2,3,2,2,0.0,0,1
1.004928,12,18,1580,10168,31,29,11535.15527,76455.22656,3,5,91.325185,59.080114,0.000737,0.000561,0.000176,2,4,3,1,0,1.0,0,0
4.552847,216,406,12450,510100,31,29,21776.26563,894111.3125,19,183,21.174562,11.240351,0.000646,0.000504,0.000142,8,1,1,1,0,0.0,0,0
0.005919,6,8,320,1898,31,29,360871.75,2244973.75,1,2,1.1166,0.778571,0.000625,0.000467,0.000158,1,1,2,1,0,0.0,0,0
0.532539,10,10,2116,3718,254,252,28617.62109,50279.88281,2,3,59.171,47.763222,0.150121,0.06185,0.088271,1,1,1,1,1,1.0,0,1
2.317455,128,126,12752,13306,31,29,43678.94922,45570.67969,35,33,18.247678,18.683259,0.000767,0.000605,0.000162,12,10,15,7,0,0.0,0,0
2.63622,12,8,892,1220,62,252,2482.342041,3241.00415,2,2,239.656352,368.727719,0.082827,0.054541,0.028286,2,2,2,2,1,1.0,0,1
0.024157,38,38,2438,16920,31,29,786190.3125,5455975.5,7,12,0.644054,0.639703,0.000646,0.000484,0.000162,11,3,4,1,0,0.0,0,0
0.665135,10,6,520,268,254,252,5628.932129,2694.189697,2,1,70.017444,110.979,0.238031,0.11023,0.127801,2,1,1,1,1,0.0,0,1
0.162751,72,74,4238,61794,31,29,205467.25,2996430.0,7,30,2.287437,2.222068,0.000672,0.000536,0.000136,7,2,3,1,0,0.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,13,2,2,2,2,0.0,0,1
0.003819,8,10,1032,822,31,29,1891594.625,1550144.0,2,2,0.497429,0.371667,0.000581,0.000469,0.000112,1,3,7,2,0,1.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,18,7,7,7,2,0.0,0,1
0.014809,44,46,2750,27294,31,29,1452089.875,14424201.0,7,16,0.33693,0.317667,0.000648,0.00051,0.000138,8,4,2,1,0,0.0,0,0
0.490768,52,40,37178,3276,31,29,594399.0,52081.63672,18,8,9.615588,12.571308,0.000611,0.000484,0.000127,1,3,5,1,0,0.0,0,0
0.223487,11,4,8768,208,31,29,285332.0313,5584.217285,1,0,22.348699,58.048,0.0,0.0,0.0,12,20,21,13,0,0.0,0,0
0.357757,12,8,1022,740,254,252,20952.76953,14490.28223,3,2,31.637999,43.43543,0.101275,0.053698,0.047577,8,3,3,3,1,0.0,0,1
0.013073,22,24,1958,2308,31,29,1143731.375,1353629.625,6,6,0.605429,0.540522,0.000757,0.00063,0.000127,10,3,2,1,0,0.0,0,0
0.012769,40,42,2558,23470,31,29,1563160.875,14354766.0,7,14,0.319,0.297366,0.000705,0.000573,0.000132,3,3,3,1,0,0.0,0,0
14.555942,333,700,17320,1021788,31,29,9490.557617,560776.625,0,341,43.842188,20.821217,0.0,0.0,0.0,32,16,22,13,0,0.0,0,0
2.563248,48,52,3744,19084,31,29,11441.7334,58416.51172,11,15,54.528767,50.237294,0.001283,0.001139,0.000144,5,4,3,1,0,0.0,0,0
1.337939,14,18,1684,10168,31,29,9351.696289,57425.63672,3,5,102.890849,78.669941,0.00067,0.000544,0.000126,1,11,4,4,0,6.0,0,0
0.005539,8,10,1044,824,31,29,1320093.875,1071673.625,2,2,0.734714,0.553444,0.000699,0.000555,0.000144,2,3,7,1,0,1.0,0,0
0.494562,10,8,804,1412,62,252,11711.37305,19993.44922,2,2,54.951333,55.698,0.14505,0.076488,0.068562,1,1,1,1,1,1.0,0,1
1.14606,14,18,1684,10168,31,29,10917.4043,67040.11719,3,5,88.132233,67.382353,0.000694,0.000557,0.000137,3,1,1,1,0,1.0,0,0
0.23755,10,8,844,3230,62,252,25594.61133,95205.21875,2,2,26.394444,32.822145,0.051663,0.007062,0.044601,1,1,1,1,1,1.0,0,1
8e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,10,5,4,4,2,0.0,0,1
0.277943,10,8,830,1052,62,252,21500.8125,26509.0332,2,2,30.882556,34.307145,0.111024,0.027802,0.083222,2,1,1,1,1,1.0,0,1
0.00102,2,2,146,178,31,29,572549.0625,698039.25,0,0,0.007,0.009,0.0,0.0,0.0,4,3,5,3,0,0.0,0,0
0.076857,78,80,4550,74896,31,29,467569.625,7698453.0,7,33,0.993662,0.977077,0.000777,0.000641,0.000136,5,4,7,1,0,0.0,0,0
1.203151,10,12,820,8124,62,252,4907.114746,49516.64453,2,3,133.613222,98.105091,0.246588,0.123994,0.122594,1,1,2,1,1,1.0,0,1
0.26558,20,8,17266,354,254,252,494103.4688,9338.052734,7,1,13.030421,31.107715,0.067535,0.047818,0.019717,9,2,2,2,1,0.0,0,1
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,10,4,5,4,2,0.0,0,1
0.171846,54,56,3302,40932,31,29,150879.2813,1871536.125,7,21,3.236491,3.114236,0.000692,0.000559,0.000133,7,4,6,2,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,7,4,5,4,2,0.0,0,1
1.2e-05,2,0,346,0,254,0,115333328.0,0.0,0,0,0.012,0.0,0.0,0.0,0.0,17,6,6,6,2,0.0,0,1
0.605987,10,8,830,1302,62,252,9861.597656,15049.82715,2,2,67.331889,79.83043,0.10545,0.04634,0.05911,7,1,1,1,1,0.0,0,1
0.099015,84,86,4862,82360,31,29,388224.0313,6577024.0,7,36,1.188976,1.158176,0.000747,0.000565,0.000182,4,4,2,2,0,0.0,0,0
0.026832,64,66,3806,51314,31,29,1117173.5,15067681.0,7,26,0.420778,0.404046,0.000699,0.000558,0.000141,6,2,3,1,0,0.0,0,0
0.051004,72,74,4222,61786,31,29,653125.25,9560348.0,7,30,0.713521,0.690795,0.00093,0.000565,0.000365,14,2,9,2,0,0.0,0,0
0.700571,60,14,68201,612,254,252,765832.4375,6497.557129,27,1,11.615187,50.128078,0.102278,0.048896,0.053382,2,1,1,1,1,1.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,15,7,7,7,2,0.0,0,1
0.003932,8,10,1044,824,31,29,1859613.375,1509664.25,2,2,0.511143,0.377667,0.000671,0.000529,0.000142,3,6,11,1,0,1.0,0,0
0.000983,2,2,146,178,31,29,594099.6875,724313.3125,0,0,0.011,0.005,0.0,0.0,0.0,5,3,2,1,0,0.0,0,0
1.010921,10,10,836,1274,62,252,5958.922363,9076.871094,2,2,112.324556,100.136891,0.174695,0.082695,0.092,3,1,1,1,1,0.0,0,0
4.380751,340,746,18162,1087890,31,29,33070.12891,1984010.5,2,370,12.921646,5.879404,0.000734,0.000593,0.000141,5,3,2,2,0,0.0,0,0
0.252257,10,10,798,6214,62,252,22802.14258,177374.6719,2,3,28.028556,26.444333,0.060377,0.013619,0.046758,1,1,1,1,1,1.0,0,1
0.000997,2,2,146,178,31,29,585757.25,714142.4375,0,0,0.004,0.004,0.0,0.0,0.0,4,4,7,2,0,0.0,0,0
1.150414,14,18,1684,10168,31,29,10876.08496,66786.39063,3,5,88.464233,67.638647,0.000711,0.000552,0.000159,10,5,2,1,0,0.0,0,0
0.38809,10,6,932,268,254,252,17294.95703,4617.485352,2,1,43.121111,66.543602,0.083597,0.054697,0.0289,1,1,1,1,1,1.0,0,1
0.004477,22,14,1470,1728,31,29,2508823.0,2867992.0,5,4,0.21319,0.291077,0.000736,0.000554,0.000182,5,2,3,1,0,0.0,0,0
1.943792,122,126,7812,14870,31,29,31888.18555,60714.31641,30,32,16.061743,15.5466,0.000612,0.000466,0.000146,4,16,3,3,0,0.0,0,0
0.175849,10,6,896,268,254,252,36713.31641,10190.56055,2,1,19.538778,32.846,0.052971,0.006967,0.046004,1,1,1,1,1,1.0,0,1
0.001038,2,2,146,178,31,29,562620.4375,685934.5,0,0,0.01,0.001,0.0,0.0,0.0,3,2,4,1,0,0.0,0,0
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,10,7,7,7,2,0.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,7,4,3,3,2,0.0,0,1
22.635181,28,0,12832,0,254,0,4373.369141,0.0,0,0,838.34,0.0,0.0,0.0,0.0,2,2,2,2,2,0.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,16,7,7,7,2,0.0,0,1
2.479147,10,10,1136,1224,254,252,3301.135498,3556.061768,2,2,275.357889,267.919125,0.140644,0.067872,0.072772,2,1,2,1,1,1.0,0,1
0.461101,10,6,938,268,254,252,14660.5625,3886.350342,2,1,48.761333,68.86,0.176574,0.116798,0.059776,1,2,10,1,1,1.0,0,1
0.086982,72,74,4238,60892,31,29,384447.375,5524821.5,7,30,1.22062,1.181329,0.000914,0.000734,0.00018,11,1,7,1,0,0.0,0,0
0.60502,10,8,814,1234,62,252,9692.242188,14280.51953,2,2,67.224444,67.01357,0.188657,0.115083,0.073574,2,1,1,2,1,1.0,0,1
1.017052,14,18,1684,10168,31,29,12302.22168,75543.82031,3,5,78.206233,59.793706,0.000685,0.000549,0.000136,3,2,1,1,0,1.0,0,0
0.023325,40,44,2542,23258,31,29,850246.5,7795927.0,7,14,0.589128,0.528791,0.000731,0.000582,0.000149,2,1,1,1,0,0.0,0,0
0.002416,4,4,528,304,31,29,1311258.25,754966.875,0,0,0.465,0.430333,0.0,0.0,0.0,7,4,4,3,0,0.0,0,0
0.061039,54,42,37998,3380,31,29,4888022.5,432510.3438,19,8,1.144792,1.475219,0.000703,0.000551,0.000152,2,1,1,1,0,0.0,0,0
0.004892,18,18,4488,2456,31,29,6932134.0,3793949.25,7,7,0.268824,0.256765,0.000657,0.000524,0.000133,6,4,3,3,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,6,2,4,2,2,0.0,0,1
0.317067,14,6,8564,268,62,252,200664.2188,5651.802246,4,1,24.306923,49.705602,0.114145,0.068531,0.045614,1,2,2,5,1,1.0,0,1
