Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,day,Label,label_name
123,92583,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,1036.9074236091,21.6022379919,92583.0,0.0,92583,92583,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.8011189959,10.8011189959,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,23474,1,1,43,105,43,43,43.0,0.0,105,105,105.0,0.0,6304.847917,85.20064752,23474.0,0.0,23474,23474,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.60032376,42.60032376,43,105,63.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,95.5,43.0,105.0,20,0,0,0,0,0,0,1,43,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
80,11993,3,1,18,0,6,6,6.0,0.0,0,0,0.0,0.0,1500.875511,333.5278913,3997.666667,6883.495357,11946,1,11993,5996.5,8478.917413,11992,1,0,0.0,0.0,0,0,0,0,0,0,60,32,250.1459185,83.38197282,0,6,4.8,2.683281573,7.2,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,60,0,0,0,0,0,0,3,18,1,0,0,235,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,85858298,7,5,682,11595,332,0,97.42857143,160.2652563,8688,0,2319.0,3776.347044,142.9914206,0.139765174,7805299.818,25800000.0,85500000,3,85700000,14300000.0,34900000.0,85500000,3,85900000,21500000.0,42700000.0,85500000,189,0,0,0,0,196,168,0.081529685,0.058235489,0,8688,944.8461538,2458.777469,6045586.641,1,0,0,0,0,0,0,0,0,1023.583333,97.42857143,2319.0,196,0,0,0,0,0,0,7,682,5,11595,0,235,4,20,6973.0,0.0,6973,6973,85500000.0,0.0,85500000,85500000,Wednesday,1,DoS Hulk
80,98342674,8,6,312,11595,312,0,39.0,110.3086579,5792,0,1932.5,2181.008184,121.0766345,0.142359359,7564821.077,27300000.0,98300000,1,98300000,14000000.0,37200000.0,98300000,1,5457,1091.4,2213.179681,5049,46,0,0,0,0,264,200,0.081348205,0.061011154,0,5792,793.8,1622.099354,2631206.314,0,0,0,0,1,0,0,0,0,850.5,39.0,1932.5,264,0,0,0,0,0,0,8,312,6,11595,251,235,1,32,989.0,0.0,989,989,98300000.0,0.0,98300000,98300000,Wednesday,1,DoS Hulk
80,83801198,8,6,410,11595,410,0,51.25,144.9568901,7240,0,1932.5,2695.639126,143.2557086,0.167062051,6446246.0,23200000.0,83700000,1,83700000,12000000.0,31600000.0,83700000,1,147501,29500.2,59291.56362,135165,72,0,0,0,0,264,200,0.095464029,0.071598022,0,7240,800.3333333,1876.542933,3521413.381,0,0,0,0,1,0,0,0,0,857.5,51.25,1932.5,264,0,0,0,0,0,0,8,410,6,11595,274,235,1,32,993.0,0.0,993,993,83700000.0,0.0,83700000,83700000,Wednesday,1,DoS Hulk
443,18988,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,947.9671371,157.9945229,9494.0,13365.73238,18945,43,18988,18988.0,0.0,18988,18988,0,0.0,0.0,0,0,0,0,0,0,40,20,105.3296819,52.66484095,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,0,290,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,0,BENIGN
59443,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,913,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
80,70545,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,164901.8357,127.5781416,8818.125,24528.33336,69519,1,837,418.5,587.6057352,834,3,70513,14102.6,30980.97099,69519,1,0,0,0,0,72,132,42.5260472,85.05209441,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
2191,64,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,15625.0,15625.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,100093151,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,116.5214591,0.119888323,9099377.364,26500000.0,88500000,3,99000000,14100000.0,33000000.0,88500000,3,1124631,374877.0,648449.6902,1123642,13,0,0,0,0,172,92,0.079925549,0.039962774,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1989.0,0.0,1989,1989,49500000.0,55200000.0,88500000,10400000,Friday,1,DDoS
80,85168124,4,6,406,11595,400,0,101.5,199.0200995,5792,0,1932.5,2181.008184,140.9095262,0.117414821,9463124.889,28300000.0,85000000,39,85000000,28300000.0,49100000.0,85000000,44,147498,29499.6,58729.81705,134072,46,0,0,0,0,124,200,0.046965928,0.070448892,0,5792,1091.545455,1823.326815,3324520.673,1,0,0,0,0,0,0,0,1,1200.7,101.5,1932.5,124,0,0,0,0,0,0,4,406,6,11595,0,235,1,20,0.0,0.0,0,0,85000000.0,0.0,85000000,85000000,Wednesday,1,DoS Hulk
80,201214,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,89.45699603,14.90949934,100607.0,134613.3321,195793,5421,0,0.0,0.0,0,0,5421,5421.0,0.0,5421,5421,0,0,0,0,20,40,4.969833113,9.939666226,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,283,180,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
53,30321,1,1,53,85,53,53,53.0,0.0,85,85,85.0,0.0,4551.301078,65.9608852,30321.0,0.0,30321,30321,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,32.9804426,32.9804426,53,85,63.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,95.5,53.0,85.0,20,0,0,0,0,0,0,1,53,1,85,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
53,51676294,2,2,99,301,57,42,49.5,10.60660172,181,120,150.5,43.13351365,7.740493155,0.077404932,17200000.0,29800000.0,51600000,23647,51600000,51600000.0,0.0,51600000,51600000,51700000,51700000.0,0.0,51700000,51700000,0,0,0,0,64,52,0.038702466,0.038702466,42,181,91.4,58.42345419,3413.3,0,0,0,0,0,0,0,0,1,114.25,49.5,150.5,64,0,0,0,0,0,0,2,99,2,301,-1,-1,1,32,23647.0,0.0,23647,23647,51600000.0,0.0,51600000,51600000,Thursday,0,BENIGN
80,33820,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,343790.6564,206.9781195,5636.666667,11507.54999,28877,7,4656,2328.0,2836.912406,4334,322,33813,11271.0,15419.14534,28877,172,0,0,0,0,72,92,88.70490834,118.2732111,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
443,368,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,32608.69565,5434.782609,368.0,0.0,368,368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2717.391304,2717.391304,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,93566534,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,124.6492683,0.128250983,8506048.545,27200000.0,90400000,1,92100000,13200000.0,34100000.0,90400000,1,1453335,484445.0,838116.9704,1452219,146,0,0,0,0,172,92,0.085500656,0.042750328,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1725972.0,0.0,1725972,1725972,90400000.0,0.0,90400000,90400000,Friday,1,DDoS
123,24046,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,3992.348,83.17391666,24046.0,0.0,24046,24046,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.58695833,41.58695833,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
57726,36559,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,492.3548237096,82.0591372849,18279.5,25739.3939419715,36480,79,36559,36559.0,0.0,36559,36559,0,0.0,0.0,0,0,0,0,0,0,40,20,54.7060915233,27.3530457616,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,8190,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,508,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5905.511811,254.0,309.7127702,473,35,508,508.0,0.0,508,508,0,0.0,0.0,0,0,0,0,0,0,64,32,3937.007874,1968.503937,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Thursday,1,Web Attack � Sql Injection
443,62618946,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.455520538,0.143726469,7827368.25,20700000.0,58900000,4,62600000,10400000.0,23800000.0,58900000,4,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,140,40,0.111787254,0.031939215,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,258,137,6,20,84678.0,0.0,84678,84678,58900000.0,0.0,58900000,58900000,Wednesday,0,BENIGN
80,49,1,1,8,0,8,8,8.0,0.0,0,0,0.0,0.0,163265.3061,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,32,32,20408.16327,20408.16327,0,8,5.333333333,4.618802154,21.33333333,0,1,0,0,1,0,0,0,1,8.0,8.0,0.0,32,0,0,0,0,0,0,1,8,1,0,229,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS slowloris
9081,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
53,23538,1,1,64,149,64,64,64.0,0.0,149,149,149.0,0.0,9049.1970430793,84.96898632,23538.0,0.0,23538,23538,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.48449316,42.48449316,64,149,92.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,138.5,64.0,149.0,32,0,0,0,0,0,0,1,64,1,149,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
59353,3,2,0,37,0,31,6,18.5,17.67766953,0,0,0.0,0.0,12300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,6,31,22.66666667,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,75,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
443,34848129,6,4,31,0,31,0,5.166666667,12.655697,0,0,0.0,0.0,0.889574301,0.286959452,3872014.333,4852017.882,10000000,48,34800000,6969625.8,4531411.046,10000000,48,30100000,10000000.0,137.2455221,10000000,10000000,0,0,0,0,192,128,0.172175671,0.114783781,0,31,2.818181818,9.346851682,87.36363636,0,0,0,0,1,0,0,0,0,3.1,5.166666667,0.0,192,0,0,0,0,0,0,6,31,4,0,418,130,1,32,25067.66667,60.47589051,25113,24999,10000000.0,65.3911309,10000000,10000000,Friday,0,BENIGN
80,99874992,7,6,332,11595,308,0,47.42857143,114.936007,8688,0,1932.5,3506.021777,119.4192837,0.130162714,8322916.0,28800000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,1,99900000,20000000.0,44600000.0,99700000,191,0,0,0,0,184,200,0.070087615,0.060075099,0,8688,852.3571429,2382.502679,5676319.016,1,0,0,0,0,0,0,0,0,917.9230769,47.42857143,1932.5,184,0,0,0,0,0,0,7,332,6,11595,0,235,4,20,12022.0,0.0,12022,12022,99700000.0,0.0,99700000,99700000,Wednesday,1,DoS Hulk
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
53806,1,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
52980,36326,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,82.58547597,18163.0,25540.69694,36223,103,36326,36326.0,0.0,36326,36326,0,0.0,0.0,0,0,0,0,0,0,76,32,55.05698398,27.52849199,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,76,0,0,0,0,0,0,2,0,1,0,362,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
60569,48,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,62500.0,24.0,28.28427125,44,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,32,41666.66667,20833.33333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tuesday,0,BENIGN
55833,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,122,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,99536951,6,7,373,11595,355,0,62.16666667,143.4885594,5792,0,1656.428571,2425.837852,120.2367551,0.130604764,8294745.917,28700000.0,99400000,3,99400000,19900000.0,44400000.0,99400000,3,99500000,16600000.0,40600000.0,99400000,50,0,0,0,0,164,232,0.060279122,0.070325642,0,5792,855.2857143,1848.063495,3415338.681,1,0,0,0,0,0,0,0,1,921.0769231,62.16666667,1656.428571,164,0,0,0,0,0,0,6,373,7,11595,0,235,3,20,16993.0,0.0,16993,16993,99400000.0,0.0,99400000,99400000,Wednesday,1,DoS Hulk
53,171,2,2,78,238,39,39,39.0,0.0,119,119,119.0,0.0,1847953.21637427,23391.8128654971,57.0,92.6660671443,164,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11695.9064327485,11695.9064327485,39,119,71.0,43.8178046004,1920.0,0,0,0,0,0,0,0,0,1,88.75,39.0,119.0,64,0,0,0,0,0,0,2,78,2,238,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,100520816,5,7,306,11595,294,0,61.2,130.1737301,4344,0,1656.428571,2118.227235,118.3933883,0.119378259,9138256.0,30300000.0,100000000,3,100000000,25100000.0,50200000.0,100000000,3,101000000,16800000.0,41000000.0,100000000,31,0,0,0,0,144,232,0.049740941,0.069637318,0,4344,915.9230769,1715.32934,2942354.744,1,0,0,0,0,0,0,0,1,992.25,61.2,1656.428571,144,0,0,0,0,0,0,5,306,7,11595,0,235,2,20,11014.0,0.0,11014,11014,100000000.0,0.0,100000000,100000000,Wednesday,1,DoS Hulk
80,11939676,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.010104797,0.335017466,3979892.0,6892498.753,11900000,3,11900000,3979892.0,6892498.753,11900000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.335017466,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1012.0,0.0,1012,1012,11900000.0,0.0,11900000,11900000,Friday,1,DDoS
80,86582477,6,7,342,11595,330,0,57.0,133.774437,5792,0,1656.428571,2429.118623,137.8685435,0.150145855,7215206.417,24700000.0,85600000,2,86600000,17300000.0,38200000.0,85600000,276,86600000,14400000.0,35300000.0,86600000,2,0,0,0,0,184,232,0.069298087,0.080847768,0,5792,853.0714286,1850.795441,3425443.764,1,0,0,0,0,0,0,0,1,918.6923077,57.0,1656.428571,184,0,0,0,0,0,0,6,342,7,11595,0,235,2,20,9977.0,0.0,9977,9977,85600000.0,0.0,85600000,85600000,Wednesday,1,DoS Hulk
53,197,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1157360.40609137,20304.5685279188,65.6666666667,72.4522831478,145,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10152.2842639594,10152.2842639594,37,77,53.0,21.9089023002,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
80,85924807,6,7,356,11595,338,0,59.33333333,136.5498688,8688,0,1656.428571,3174.60191,139.086725,0.151295074,7160400.583,24700000.0,85800000,2,85800000,17200000.0,38300000.0,85800000,1033,85900000,14300000.0,35000000.0,85800000,2,0,0,0,0,164,232,0.069828496,0.081466578,0,8688,854.0714286,2313.457767,5352086.841,1,0,0,0,0,0,0,0,1,919.7692308,59.33333333,1656.428571,164,0,0,0,0,0,0,6,356,7,11595,0,235,3,20,3030.0,0.0,3030,3030,85800000.0,0.0,85800000,85800000,Wednesday,1,DoS Hulk
53,158,2,2,68,232,34,34,34.0,0.0,116,116,116.0,0.0,1898734.17721519,25316.4556962025,52.6666666667,85.1606325325,151,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12658.2278481013,12658.2278481013,34,116,66.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,83.5,34.0,116.0,64,0,0,0,0,0,0,2,68,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Monday,0,BENIGN
53,36652,4,4,160,400,40,40,40.0,0.0,100,100,100.0,0.0,15278.83881,218.2691258,5236.0,11484.21563,30885,4,36491,12163.66667,21061.16047,36483,4,5763,1921.0,3126.236235,5530,48,0,0,0,0,104,80,109.1345629,109.1345629,40,100,66.66666667,31.6227766,1000.0,0,0,0,0,0,0,0,0,1,75.0,40.0,100.0,104,0,0,0,0,0,0,4,160,4,400,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,0,BENIGN
9594,73,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,82191.78082,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,13698.63014,13698.63014,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,31949,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,363923.7535,250.3990735,4564.142857,9955.678605,26869,50,4533,2266.5,3134.604361,4483,50,31759,7939.75,12787.42073,26869,151,0,0,0,0,72,112,93.89965257,156.499421,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,DDoS
80,85148081,8,5,370,11595,370,0,46.25,130.8147545,7240,0,2319.0,3331.638186,140.519902,0.152675197,7095673.417,24500000.0,85000000,1,85000000,12100000.0,32100000.0,85000000,1,147461,36865.25,65146.05576,134155,85,0,0,0,0,264,168,0.093953967,0.058721229,0,7240,854.6428571,2169.706737,4707627.324,0,0,0,0,1,0,0,0,0,920.3846154,46.25,2319.0,264,0,0,0,0,0,0,8,370,5,11595,251,235,1,32,987.0,0.0,987,987,85000000.0,0.0,85000000,85000000,Wednesday,1,DoS Hulk
53,45087890,2,2,91,193,48,43,45.5,3.535533906,113,80,96.5,23.33452378,6.298808838,0.088715617,15000000.0,25900000.0,45000000,47456,45000000,45000000.0,0.0,45000000,45000000,45000000,45000000.0,0.0,45000000,45000000,0,0,0,0,52,52,0.044357809,0.044357809,43,113,65.4,30.76198953,946.3,0,0,0,0,0,0,0,0,1,81.75,45.5,96.5,52,0,0,0,0,0,0,2,91,2,193,-1,-1,1,20,50116.0,0.0,50116,50116,45000000.0,0.0,45000000,45000000,Thursday,0,BENIGN
711,15,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,400000.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,66666.66667,66666.66667,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Friday,1,PortScan
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,138,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14492.75362,138.0,0.0,138,138,138,138.0,0.0,138,138,0,0.0,0.0,0,0,0,0,0,0,64,0,14492.75362,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
53,200,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,2220000.0,20000.0,66.66666667,74.76853171,149,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,10000.0,10000.0,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,Friday,0,BENIGN
80,2543,5,0,6,0,6,0,1.2,2.683281573,0,0,0.0,0.0,2359.41801,1966.181675,635.75,761.8483554,1529,1,2543,635.75,761.8483554,1529,1,0,0.0,0.0,0,0,0,0,0,0,148,0,1966.181675,0.0,0,6,1.0,2.449489743,6.0,0,0,0,0,1,0,0,0,0,1.2,1.2,0.0,148,0,0,0,0,0,0,5,6,0,0,274,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Wednesday,1,DoS Hulk
80,84864716,7,5,353,11595,347,0,50.42857143,130.794823,8688,0,2319.0,3633.79705,140.788782,0.141401522,7714974.182,25500000.0,84700000,4,84700000,14100000.0,34600000.0,84700000,4,145104,36276.0,63868.78068,131644,181,0,0,0,0,220,168,0.082484221,0.058917301,0,8688,919.0769231,2395.239079,5737170.244,0,0,0,0,1,0,0,0,0,995.6666667,50.42857143,2319.0,220,0,0,0,0,0,0,7,353,5,11595,251,235,2,20,1002.0,0.0,1002,1002,84700000.0,0.0,84700000,84700000,Wednesday,1,DoS Hulk
